transaction_id,customer_type,product_id,timestamp,day_of_week,hour
488,family_shopper,2,2025-07-13 23:13:07.383760,Sunday,23
488,family_shopper,3,2025-07-13 23:13:07.383760,Sunday,23
488,family_shopper,4,2025-07-13 23:13:07.383760,Sunday,23
488,family_shopper,8,2025-07-13 23:13:07.383760,Sunday,23
488,family_shopper,9,2025-07-13 23:13:07.383760,Sunday,23
488,family_shopper,10,2025-07-13 23:13:07.383760,Sunday,23
488,family_shopper,11,2025-07-13 23:13:07.383760,Sunday,23
488,family_shopper,12,2025-07-13 23:13:07.383760,Sunday,23
489,family_shopper,3,2025-07-19 05:14:21.383760,Saturday,5
489,family_shopper,6,2025-07-19 05:14:21.383760,Saturday,5
489,family_shopper,7,2025-07-19 05:14:21.383760,Saturday,5
489,family_shopper,8,2025-07-19 05:14:21.383760,Saturday,5
489,family_shopper,11,2025-07-19 05:14:21.383760,Saturday,5
490,bulk_shopper,2,2025-07-18 21:42:32.383760,Friday,21
490,bulk_shopper,3,2025-07-18 21:42:32.383760,Friday,21
490,bulk_shopper,4,2025-07-18 21:42:32.383760,Friday,21
490,bulk_shopper,6,2025-07-18 21:42:32.383760,Friday,21
490,bulk_shopper,11,2025-07-18 21:42:32.383760,Friday,21
491,family_shopper,1,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,2,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,3,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,4,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,6,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,7,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,8,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,10,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,11,2025-07-12 07:38:03.383760,Saturday,7
491,family_shopper,14,2025-07-12 07:38:03.383760,Saturday,7
492,convenience_shopper,1,2025-07-21 02:22:19.383760,Monday,2
492,convenience_shopper,3,2025-07-21 02:22:19.383760,Monday,2
493,family_shopper,1,2025-07-18 00:14:11.383760,Friday,0
493,family_shopper,3,2025-07-18 00:14:11.383760,Friday,0
493,family_shopper,6,2025-07-18 00:14:11.383760,Friday,0
493,family_shopper,7,2025-07-18 00:14:11.383760,Friday,0
493,family_shopper,9,2025-07-18 00:14:11.383760,Friday,0
493,family_shopper,11,2025-07-18 00:14:11.383760,Friday,0
493,family_shopper,12,2025-07-18 00:14:11.383760,Friday,0
493,family_shopper,15,2025-07-18 00:14:11.383760,Friday,0
494,family_shopper,1,2025-07-25 17:32:08.383760,Friday,17
494,family_shopper,3,2025-07-25 17:32:08.383760,Friday,17
494,family_shopper,8,2025-07-25 17:32:08.383760,Friday,17
494,family_shopper,9,2025-07-25 17:32:08.383760,Friday,17
494,family_shopper,15,2025-07-25 17:32:08.383760,Friday,17
495,single_shopper,2,2025-07-12 12:11:45.383760,Saturday,12
495,single_shopper,14,2025-07-12 12:11:45.383760,Saturday,12
496,family_shopper,1,2025-07-06 10:31:46.383760,Sunday,10
496,family_shopper,5,2025-07-06 10:31:46.383760,Sunday,10
496,family_shopper,8,2025-07-06 10:31:46.383760,Sunday,10
496,family_shopper,10,2025-07-06 10:31:46.383760,Sunday,10
496,family_shopper,13,2025-07-06 10:31:46.383760,Sunday,10
496,family_shopper,14,2025-07-06 10:31:46.383760,Sunday,10
497,single_shopper,1,2025-07-13 14:35:19.383760,Sunday,14
497,single_shopper,3,2025-07-13 14:35:19.383760,Sunday,14
497,single_shopper,5,2025-07-13 14:35:19.383760,Sunday,14
497,single_shopper,13,2025-07-13 14:35:19.383760,Sunday,14
498,single_shopper,1,2025-07-21 18:21:47.383760,Monday,18
498,single_shopper,8,2025-07-21 18:21:47.383760,Monday,18
498,single_shopper,10,2025-07-21 18:21:47.383760,Monday,18
498,single_shopper,15,2025-07-21 18:21:47.383760,Monday,18
499,single_shopper,2,2025-07-28 05:06:57.383760,Monday,5
499,single_shopper,3,2025-07-28 05:06:57.383760,Monday,5
499,single_shopper,13,2025-07-28 05:06:57.383760,Monday,5
499,single_shopper,14,2025-07-28 05:06:57.383760,Monday,5
500,family_shopper,8,2025-07-17 02:49:25.383760,Thursday,2
500,family_shopper,1,2025-07-17 02:49:25.383760,Thursday,2
500,family_shopper,10,2025-07-17 02:49:25.383760,Thursday,2
500,family_shopper,6,2025-07-17 02:49:25.383760,Thursday,2
501,convenience_shopper,14,2025-08-01 07:41:57.383760,Friday,7
502,family_shopper,1,2025-07-12 20:54:44.383760,Saturday,20
502,family_shopper,2,2025-07-12 20:54:44.383760,Saturday,20
502,family_shopper,3,2025-07-12 20:54:44.383760,Saturday,20
502,family_shopper,4,2025-07-12 20:54:44.383760,Saturday,20
502,family_shopper,5,2025-07-12 20:54:44.383760,Saturday,20
502,family_shopper,6,2025-07-12 20:54:44.383760,Saturday,20
502,family_shopper,9,2025-07-12 20:54:44.383760,Saturday,20
502,family_shopper,10,2025-07-12 20:54:44.383760,Saturday,20
503,family_shopper,8,2025-07-23 09:07:26.383760,Wednesday,9
503,family_shopper,1,2025-07-23 09:07:26.383760,Wednesday,9
503,family_shopper,5,2025-07-23 09:07:26.383760,Wednesday,9
504,family_shopper,9,2025-07-10 03:53:20.383760,Thursday,3
504,family_shopper,2,2025-07-10 03:53:20.383760,Thursday,3
504,family_shopper,6,2025-07-10 03:53:20.383760,Thursday,3
504,family_shopper,15,2025-07-10 03:53:20.383760,Thursday,3
505,single_shopper,2,2025-07-11 06:31:30.383760,Friday,6
505,single_shopper,7,2025-07-11 06:31:30.383760,Friday,6
505,single_shopper,9,2025-07-11 06:31:30.383760,Friday,6
505,single_shopper,10,2025-07-11 06:31:30.383760,Friday,6
506,family_shopper,3,2025-07-20 07:59:59.383760,Sunday,7
506,family_shopper,4,2025-07-20 07:59:59.383760,Sunday,7
506,family_shopper,8,2025-07-20 07:59:59.383760,Sunday,7
506,family_shopper,9,2025-07-20 07:59:59.383760,Sunday,7
506,family_shopper,12,2025-07-20 07:59:59.383760,Sunday,7
506,family_shopper,15,2025-07-20 07:59:59.383760,Sunday,7
507,family_shopper,2,2025-07-23 22:33:33.383760,Wednesday,22
507,family_shopper,3,2025-07-23 22:33:33.383760,Wednesday,22
507,family_shopper,6,2025-07-23 22:33:33.383760,Wednesday,22
507,family_shopper,7,2025-07-23 22:33:33.383760,Wednesday,22
507,family_shopper,10,2025-07-23 22:33:33.383760,Wednesday,22
507,family_shopper,11,2025-07-23 22:33:33.383760,Wednesday,22
508,convenience_shopper,2,2025-07-25 12:17:08.383760,Friday,12
508,convenience_shopper,5,2025-07-25 12:17:08.383760,Friday,12
508,convenience_shopper,6,2025-07-25 12:17:08.383760,Friday,12
509,single_shopper,3,2025-07-27 14:44:08.383760,Sunday,14
509,single_shopper,5,2025-07-27 14:44:08.383760,Sunday,14
509,single_shopper,12,2025-07-27 14:44:08.383760,Sunday,14
509,single_shopper,13,2025-07-27 14:44:08.383760,Sunday,14
509,single_shopper,15,2025-07-27 14:44:08.383760,Sunday,14
510,bulk_shopper,1,2025-07-28 07:09:26.383760,Monday,7
510,bulk_shopper,5,2025-07-28 07:09:26.383760,Monday,7
510,bulk_shopper,6,2025-07-28 07:09:26.383760,Monday,7
510,bulk_shopper,8,2025-07-28 07:09:26.383760,Monday,7
510,bulk_shopper,9,2025-07-28 07:09:26.383760,Monday,7
511,family_shopper,2,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,3,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,4,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,5,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,6,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,7,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,9,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,11,2025-07-07 21:32:26.383760,Monday,21
511,family_shopper,13,2025-07-07 21:32:26.383760,Monday,21
512,family_shopper,3,2025-07-22 09:16:37.383760,Tuesday,9
512,family_shopper,10,2025-07-22 09:16:37.383760,Tuesday,9
512,family_shopper,11,2025-07-22 09:16:37.383760,Tuesday,9
512,family_shopper,4,2025-07-22 09:16:37.383760,Tuesday,9
513,family_shopper,1,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,3,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,4,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,9,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,11,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,12,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,13,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,14,2025-07-31 05:24:54.383760,Thursday,5
513,family_shopper,15,2025-07-31 05:24:54.383760,Thursday,5
514,bulk_shopper,2,2025-07-03 04:54:17.383760,Thursday,4
514,bulk_shopper,3,2025-07-03 04:54:17.383760,Thursday,4
514,bulk_shopper,4,2025-07-03 04:54:17.383760,Thursday,4
514,bulk_shopper,5,2025-07-03 04:54:17.383760,Thursday,4
514,bulk_shopper,8,2025-07-03 04:54:17.383760,Thursday,4
514,bulk_shopper,11,2025-07-03 04:54:17.383760,Thursday,4
514,bulk_shopper,13,2025-07-03 04:54:17.383760,Thursday,4
514,bulk_shopper,14,2025-07-03 04:54:17.383760,Thursday,4
515,single_shopper,1,2025-08-01 17:13:11.383760,Friday,17
515,single_shopper,4,2025-08-01 17:13:11.383760,Friday,17
515,single_shopper,5,2025-08-01 17:13:11.383760,Friday,17
515,single_shopper,13,2025-08-01 17:13:11.383760,Friday,17
516,bulk_shopper,1,2025-07-25 01:32:43.383760,Friday,1
516,bulk_shopper,3,2025-07-25 01:32:43.383760,Friday,1
516,bulk_shopper,4,2025-07-25 01:32:43.383760,Friday,1
516,bulk_shopper,8,2025-07-25 01:32:43.383760,Friday,1
516,bulk_shopper,15,2025-07-25 01:32:43.383760,Friday,1
517,family_shopper,1,2025-07-07 06:32:24.383760,Monday,6
517,family_shopper,5,2025-07-07 06:32:24.383760,Monday,6
517,family_shopper,6,2025-07-07 06:32:24.383760,Monday,6
517,family_shopper,8,2025-07-07 06:32:24.383760,Monday,6
517,family_shopper,10,2025-07-07 06:32:24.383760,Monday,6
517,family_shopper,12,2025-07-07 06:32:24.383760,Monday,6
517,family_shopper,13,2025-07-07 06:32:24.383760,Monday,6
517,family_shopper,14,2025-07-07 06:32:24.383760,Monday,6
518,family_shopper,1,2025-07-26 12:47:21.383760,Saturday,12
518,family_shopper,2,2025-07-26 12:47:21.383760,Saturday,12
518,family_shopper,3,2025-07-26 12:47:21.383760,Saturday,12
518,family_shopper,4,2025-07-26 12:47:21.383760,Saturday,12
518,family_shopper,5,2025-07-26 12:47:21.383760,Saturday,12
518,family_shopper,9,2025-07-26 12:47:21.383760,Saturday,12
518,family_shopper,13,2025-07-26 12:47:21.383760,Saturday,12
518,family_shopper,15,2025-07-26 12:47:21.383760,Saturday,12
519,single_shopper,1,2025-07-18 13:22:37.383760,Friday,13
519,single_shopper,3,2025-07-18 13:22:37.383760,Friday,13
519,single_shopper,13,2025-07-18 13:22:37.383760,Friday,13
519,single_shopper,14,2025-07-18 13:22:37.383760,Friday,13
520,single_shopper,2,2025-07-30 01:40:19.383760,Wednesday,1
520,single_shopper,3,2025-07-30 01:40:19.383760,Wednesday,1
520,single_shopper,9,2025-07-30 01:40:19.383760,Wednesday,1
520,single_shopper,14,2025-07-30 01:40:19.383760,Wednesday,1
521,convenience_shopper,2,2025-07-16 01:29:58.383760,Wednesday,1
521,convenience_shopper,3,2025-07-16 01:29:58.383760,Wednesday,1
521,convenience_shopper,4,2025-07-16 01:29:58.383760,Wednesday,1
521,convenience_shopper,8,2025-07-16 01:29:58.383760,Wednesday,1
521,convenience_shopper,10,2025-07-16 01:29:58.383760,Wednesday,1
521,convenience_shopper,11,2025-07-16 01:29:58.383760,Wednesday,1
522,family_shopper,1,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,2,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,3,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,4,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,5,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,9,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,13,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,14,2025-07-10 06:29:24.383760,Thursday,6
522,family_shopper,15,2025-07-10 06:29:24.383760,Thursday,6
523,family_shopper,2,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,3,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,4,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,7,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,8,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,9,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,10,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,11,2025-08-01 17:41:54.383760,Friday,17
523,family_shopper,15,2025-08-01 17:41:54.383760,Friday,17
524,single_shopper,4,2025-07-25 20:03:36.383760,Friday,20
524,single_shopper,5,2025-07-25 20:03:36.383760,Friday,20
524,single_shopper,7,2025-07-25 20:03:36.383760,Friday,20
524,single_shopper,14,2025-07-25 20:03:36.383760,Friday,20
524,single_shopper,15,2025-07-25 20:03:36.383760,Friday,20
525,family_shopper,2,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,3,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,4,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,6,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,7,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,9,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,11,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,14,2025-07-08 23:37:07.383760,Tuesday,23
525,family_shopper,15,2025-07-08 23:37:07.383760,Tuesday,23
526,single_shopper,1,2025-07-06 09:57:44.383760,Sunday,9
526,single_shopper,5,2025-07-06 09:57:44.383760,Sunday,9
527,family_shopper,2,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,4,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,5,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,6,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,7,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,8,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,10,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,11,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,12,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,13,2025-07-26 20:14:18.383760,Saturday,20
527,family_shopper,15,2025-07-26 20:14:18.383760,Saturday,20
528,family_shopper,2,2025-07-18 22:56:41.383760,Friday,22
528,family_shopper,3,2025-07-18 22:56:41.383760,Friday,22
528,family_shopper,7,2025-07-18 22:56:41.383760,Friday,22
528,family_shopper,9,2025-07-18 22:56:41.383760,Friday,22
528,family_shopper,11,2025-07-18 22:56:41.383760,Friday,22
528,family_shopper,15,2025-07-18 22:56:41.383760,Friday,22
529,single_shopper,4,2025-07-17 21:50:18.383760,Thursday,21
529,single_shopper,5,2025-07-17 21:50:18.383760,Thursday,21
529,single_shopper,14,2025-07-17 21:50:18.383760,Thursday,21
530,single_shopper,4,2025-07-05 08:24:42.383760,Saturday,8
530,single_shopper,7,2025-07-05 08:24:42.383760,Saturday,8
530,single_shopper,9,2025-07-05 08:24:42.383760,Saturday,8
530,single_shopper,10,2025-07-05 08:24:42.383760,Saturday,8
530,single_shopper,11,2025-07-05 08:24:42.383760,Saturday,8
531,family_shopper,1,2025-07-07 06:30:35.383760,Monday,6
531,family_shopper,5,2025-07-07 06:30:35.383760,Monday,6
531,family_shopper,6,2025-07-07 06:30:35.383760,Monday,6
531,family_shopper,13,2025-07-07 06:30:35.383760,Monday,6
531,family_shopper,14,2025-07-07 06:30:35.383760,Monday,6
531,family_shopper,15,2025-07-07 06:30:35.383760,Monday,6
532,single_shopper,3,2025-07-23 07:53:51.383760,Wednesday,7
532,single_shopper,9,2025-07-23 07:53:51.383760,Wednesday,7
532,single_shopper,13,2025-07-23 07:53:51.383760,Wednesday,7
533,single_shopper,13,2025-07-18 18:54:40.383760,Friday,18
534,family_shopper,3,2025-07-21 10:21:33.383760,Monday,10
534,family_shopper,4,2025-07-21 10:21:33.383760,Monday,10
534,family_shopper,14,2025-07-21 10:21:33.383760,Monday,10
534,family_shopper,7,2025-07-21 10:21:33.383760,Monday,10
535,family_shopper,1,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,2,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,3,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,4,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,5,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,6,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,7,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,9,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,11,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,13,2025-07-06 14:23:33.383760,Sunday,14
535,family_shopper,15,2025-07-06 14:23:33.383760,Sunday,14
536,convenience_shopper,2,2025-07-28 07:01:46.383760,Monday,7
536,convenience_shopper,3,2025-07-28 07:01:46.383760,Monday,7
536,convenience_shopper,4,2025-07-28 07:01:46.383760,Monday,7
536,convenience_shopper,9,2025-07-28 07:01:46.383760,Monday,7
536,convenience_shopper,14,2025-07-28 07:01:46.383760,Monday,7
536,convenience_shopper,15,2025-07-28 07:01:46.383760,Monday,7
537,family_shopper,1,2025-07-28 00:14:25.383760,Monday,0
537,family_shopper,3,2025-07-28 00:14:25.383760,Monday,0
537,family_shopper,4,2025-07-28 00:14:25.383760,Monday,0
537,family_shopper,9,2025-07-28 00:14:25.383760,Monday,0
537,family_shopper,11,2025-07-28 00:14:25.383760,Monday,0
537,family_shopper,12,2025-07-28 00:14:25.383760,Monday,0
537,family_shopper,15,2025-07-28 00:14:25.383760,Monday,0
538,family_shopper,2,2025-07-30 16:57:35.383760,Wednesday,16
538,family_shopper,3,2025-07-30 16:57:35.383760,Wednesday,16
538,family_shopper,8,2025-07-30 16:57:35.383760,Wednesday,16
538,family_shopper,11,2025-07-30 16:57:35.383760,Wednesday,16
538,family_shopper,12,2025-07-30 16:57:35.383760,Wednesday,16
538,family_shopper,14,2025-07-30 16:57:35.383760,Wednesday,16
539,single_shopper,13,2025-07-25 14:45:14.383760,Friday,14
539,single_shopper,12,2025-07-25 14:45:14.383760,Friday,14
539,single_shopper,5,2025-07-25 14:45:14.383760,Friday,14
540,bulk_shopper,6,2025-07-07 00:32:07.383760,Monday,0
540,bulk_shopper,15,2025-07-07 00:32:07.383760,Monday,0
541,single_shopper,2,2025-07-14 19:43:50.383760,Monday,19
541,single_shopper,3,2025-07-14 19:43:50.383760,Monday,19
541,single_shopper,6,2025-07-14 19:43:50.383760,Monday,19
541,single_shopper,8,2025-07-14 19:43:50.383760,Monday,19
541,single_shopper,9,2025-07-14 19:43:50.383760,Monday,19
542,bulk_shopper,1,2025-07-29 17:55:02.383760,Tuesday,17
542,bulk_shopper,2,2025-07-29 17:55:02.383760,Tuesday,17
542,bulk_shopper,3,2025-07-29 17:55:02.383760,Tuesday,17
542,bulk_shopper,8,2025-07-29 17:55:02.383760,Tuesday,17
542,bulk_shopper,9,2025-07-29 17:55:02.383760,Tuesday,17
542,bulk_shopper,11,2025-07-29 17:55:02.383760,Tuesday,17
542,bulk_shopper,13,2025-07-29 17:55:02.383760,Tuesday,17
542,bulk_shopper,15,2025-07-29 17:55:02.383760,Tuesday,17
543,single_shopper,2,2025-07-20 12:54:27.383760,Sunday,12
543,single_shopper,8,2025-07-20 12:54:27.383760,Sunday,12
543,single_shopper,9,2025-07-20 12:54:27.383760,Sunday,12
543,single_shopper,11,2025-07-20 12:54:27.383760,Sunday,12
543,single_shopper,15,2025-07-20 12:54:27.383760,Sunday,12
544,convenience_shopper,2,2025-07-09 04:35:10.383760,Wednesday,4
544,convenience_shopper,3,2025-07-09 04:35:10.383760,Wednesday,4
545,bulk_shopper,2,2025-07-12 11:47:55.383760,Saturday,11
545,bulk_shopper,3,2025-07-12 11:47:55.383760,Saturday,11
545,bulk_shopper,4,2025-07-12 11:47:55.383760,Saturday,11
545,bulk_shopper,5,2025-07-12 11:47:55.383760,Saturday,11
545,bulk_shopper,7,2025-07-12 11:47:55.383760,Saturday,11
545,bulk_shopper,9,2025-07-12 11:47:55.383760,Saturday,11
545,bulk_shopper,15,2025-07-12 11:47:55.383760,Saturday,11
546,bulk_shopper,1,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,2,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,3,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,4,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,5,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,9,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,10,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,13,2025-07-08 12:46:32.383760,Tuesday,12
546,bulk_shopper,15,2025-07-08 12:46:32.383760,Tuesday,12
547,single_shopper,3,2025-07-25 07:08:07.383760,Friday,7
547,single_shopper,10,2025-07-25 07:08:07.383760,Friday,7
547,single_shopper,11,2025-07-25 07:08:07.383760,Friday,7
547,single_shopper,13,2025-07-25 07:08:07.383760,Friday,7
548,bulk_shopper,8,2025-07-14 12:01:00.383760,Monday,12
548,bulk_shopper,3,2025-07-14 12:01:00.383760,Monday,12
548,bulk_shopper,12,2025-07-14 12:01:00.383760,Monday,12
549,convenience_shopper,11,2025-07-07 11:10:49.383760,Monday,11
550,single_shopper,10,2025-07-06 10:31:53.383760,Sunday,10
550,single_shopper,7,2025-07-06 10:31:53.383760,Sunday,10
550,single_shopper,15,2025-07-06 10:31:53.383760,Sunday,10
551,single_shopper,2,2025-07-25 08:02:16.383760,Friday,8
551,single_shopper,3,2025-07-25 08:02:16.383760,Friday,8
552,single_shopper,2,2025-07-19 04:41:19.383760,Saturday,4
552,single_shopper,3,2025-07-19 04:41:19.383760,Saturday,4
552,single_shopper,4,2025-07-19 04:41:19.383760,Saturday,4
552,single_shopper,9,2025-07-19 04:41:19.383760,Saturday,4
552,single_shopper,14,2025-07-19 04:41:19.383760,Saturday,4
553,bulk_shopper,1,2025-07-12 23:03:47.383760,Saturday,23
553,bulk_shopper,4,2025-07-12 23:03:47.383760,Saturday,23
553,bulk_shopper,5,2025-07-12 23:03:47.383760,Saturday,23
553,bulk_shopper,6,2025-07-12 23:03:47.383760,Saturday,23
553,bulk_shopper,13,2025-07-12 23:03:47.383760,Saturday,23
554,family_shopper,7,2025-07-03 12:20:51.383760,Thursday,12
554,family_shopper,5,2025-07-03 12:20:51.383760,Thursday,12
554,family_shopper,15,2025-07-03 12:20:51.383760,Thursday,12
555,convenience_shopper,2,2025-07-26 13:29:33.383760,Saturday,13
555,convenience_shopper,3,2025-07-26 13:29:33.383760,Saturday,13
555,convenience_shopper,5,2025-07-26 13:29:33.383760,Saturday,13
555,convenience_shopper,9,2025-07-26 13:29:33.383760,Saturday,13
555,convenience_shopper,15,2025-07-26 13:29:33.383760,Saturday,13
556,bulk_shopper,10,2025-07-05 15:53:35.383760,Saturday,15
556,bulk_shopper,2,2025-07-05 15:53:35.383760,Saturday,15
556,bulk_shopper,5,2025-07-05 15:53:35.383760,Saturday,15
557,single_shopper,8,2025-07-14 15:32:25.383760,Monday,15
557,single_shopper,1,2025-07-14 15:32:25.383760,Monday,15
557,single_shopper,12,2025-07-14 15:32:25.383760,Monday,15
558,family_shopper,1,2025-07-28 00:17:14.383760,Monday,0
558,family_shopper,2,2025-07-28 00:17:14.383760,Monday,0
559,bulk_shopper,8,2025-07-15 08:20:17.383760,Tuesday,8
559,bulk_shopper,9,2025-07-15 08:20:17.383760,Tuesday,8
559,bulk_shopper,3,2025-07-15 08:20:17.383760,Tuesday,8
559,bulk_shopper,11,2025-07-15 08:20:17.383760,Tuesday,8
560,single_shopper,8,2025-07-18 12:52:06.383760,Friday,12
560,single_shopper,1,2025-07-18 12:52:06.383760,Friday,12
560,single_shopper,13,2025-07-18 12:52:06.383760,Friday,12
561,single_shopper,3,2025-07-17 06:11:39.383760,Thursday,6
561,single_shopper,8,2025-07-17 06:11:39.383760,Thursday,6
561,single_shopper,11,2025-07-17 06:11:39.383760,Thursday,6
561,single_shopper,15,2025-07-17 06:11:39.383760,Thursday,6
562,single_shopper,1,2025-07-25 09:35:58.383760,Friday,9
562,single_shopper,13,2025-07-25 09:35:58.383760,Friday,9
562,single_shopper,6,2025-07-25 09:35:58.383760,Friday,9
563,family_shopper,4,2025-07-26 12:13:16.383760,Saturday,12
563,family_shopper,5,2025-07-26 12:13:16.383760,Saturday,12
563,family_shopper,8,2025-07-26 12:13:16.383760,Saturday,12
563,family_shopper,9,2025-07-26 12:13:16.383760,Saturday,12
563,family_shopper,14,2025-07-26 12:13:16.383760,Saturday,12
563,family_shopper,15,2025-07-26 12:13:16.383760,Saturday,12
564,bulk_shopper,2,2025-07-25 10:15:59.383760,Friday,10
564,bulk_shopper,3,2025-07-25 10:15:59.383760,Friday,10
564,bulk_shopper,5,2025-07-25 10:15:59.383760,Friday,10
564,bulk_shopper,6,2025-07-25 10:15:59.383760,Friday,10
564,bulk_shopper,7,2025-07-25 10:15:59.383760,Friday,10
564,bulk_shopper,9,2025-07-25 10:15:59.383760,Friday,10
564,bulk_shopper,15,2025-07-25 10:15:59.383760,Friday,10
565,family_shopper,2,2025-07-03 03:13:10.383760,Thursday,3
565,family_shopper,3,2025-07-03 03:13:10.383760,Thursday,3
565,family_shopper,4,2025-07-03 03:13:10.383760,Thursday,3
565,family_shopper,9,2025-07-03 03:13:10.383760,Thursday,3
565,family_shopper,15,2025-07-03 03:13:10.383760,Thursday,3
566,family_shopper,9,2025-07-30 12:15:13.383760,Wednesday,12
566,family_shopper,10,2025-07-30 12:15:13.383760,Wednesday,12
566,family_shopper,11,2025-07-30 12:15:13.383760,Wednesday,12
566,family_shopper,12,2025-07-30 12:15:13.383760,Wednesday,12
566,family_shopper,15,2025-07-30 12:15:13.383760,Wednesday,12
567,family_shopper,2,2025-07-24 11:23:45.383760,Thursday,11
567,family_shopper,4,2025-07-24 11:23:45.383760,Thursday,11
567,family_shopper,6,2025-07-24 11:23:45.383760,Thursday,11
567,family_shopper,7,2025-07-24 11:23:45.383760,Thursday,11
567,family_shopper,8,2025-07-24 11:23:45.383760,Thursday,11
567,family_shopper,10,2025-07-24 11:23:45.383760,Thursday,11
567,family_shopper,11,2025-07-24 11:23:45.383760,Thursday,11
567,family_shopper,12,2025-07-24 11:23:45.383760,Thursday,11
568,convenience_shopper,2,2025-07-08 22:54:56.383760,Tuesday,22
568,convenience_shopper,3,2025-07-08 22:54:56.383760,Tuesday,22
568,convenience_shopper,7,2025-07-08 22:54:56.383760,Tuesday,22
568,convenience_shopper,10,2025-07-08 22:54:56.383760,Tuesday,22
569,single_shopper,2,2025-07-22 02:18:05.383760,Tuesday,2
569,single_shopper,3,2025-07-22 02:18:05.383760,Tuesday,2
569,single_shopper,7,2025-07-22 02:18:05.383760,Tuesday,2
569,single_shopper,8,2025-07-22 02:18:05.383760,Tuesday,2
569,single_shopper,14,2025-07-22 02:18:05.383760,Tuesday,2
570,single_shopper,11,2025-07-21 08:29:08.383760,Monday,8
